12.7852,43.1113,2016,1,7,1.3,9.3,7,18,50.38
12.7887,43.1072,2016,1,7,1.3,9.2,7,59,45.05
12.9537,42.8423,2016,1,7,1.4,9.9,12,42,33.14
12.6033,43.548,2016,1,7,0.9,12.9,14,52,46.91
15.2568,37.854,2016,1,7,1.0,11.0,17,18,47.82
11.8538,44.2757,2016,1,7,1.5,26.2,18,22,42.84
11.8805,44.2657,2016,1,7,1.4,25.5,18,53,32.83
16.9278,41.6405,2016,1,7,2.6,5.5,19,4,57.25
11.7298,44.0542,2016,1,7,2.0,6.2,19,52,18.89
13.0817,42.8508,2016,1,7,1.3,9.0,19,56,14.16
11.7297,44.0538,2016,1,7,1.7,6.2,22,54,11.58
11.8862,44.2983,2016,1,7,1.8,25.1,23,6,26.67
13.3147,42.4497,2016,1,8,1.1,14.6,1,21,5.55
11.9118,43.9978,2016,1,8,1.8,24.4,1,47,58.2
12.7075,43.3435,2016,1,8,1.4,14.9,1,57,21.62
13.0592,42.5618,2016,1,8,1.6,10.0,3,0,48.48
11.8753,44.2892,2016,1,8,2.0,26.1,3,39,52.58
10.9607,43.2312,2016,1,8,1.7,9.5,4,19,30.22
13.2137,42.5812,2016,1,8,0.6,11.9,4,46,25.86
12.6002,42.2315,2016,1,8,1.5,5.7,6,4,17.4
12.7102,43.439,2016,1,8,2.9,9.4,6,27,17.79
13.2448,42.6245,2016,1,8,1.9,11.6,7,44,20.24
10.1752,46.474,2016,1,8,0.8,10.0,7,52,56.76
12.735,43.4392,2016,1,8,0.7,14.7,8,49,6.45
12.9603,42.9103,2016,1,8,1.3,10.4,9,21,2.92
12.7022,43.4348,2016,1,8,1.2,10.9,11,51,57.51
10.8387,46.3542,2016,1,8,1.2,12.4,12,21,23.45
13.2188,42.5682,2016,1,8,0.7,13.5,12,31,23.78
18.52,42.93,2016,1,8,4.5,15.0,13,7,41.0
12.5618,44.0063,2016,1,8,1.4,24.3,13,30,4.51
15.5245,38.4417,2016,1,8,2.5,88.6,14,21,42.19
12.5343,43.4392,2016,1,8,0.7,8.8,16,31,12.83
10.9022,44.168,2016,1,8,1.7,10.4,16,42,54.43
10.9257,44.1562,2016,1,8,1.5,20.5,16,51,45.65
15.9842,40.0627,2016,1,8,1.4,14.3,18,41,37.29
11.9777,43.9645,2016,1,8,2.2,8.0,19,7,46.83
13.2253,42.5552,2016,1,8,1.1,14.4,19,14,48.78
11.9448,43.9597,2016,1,8,1.2,10.4,20,40,14.61
11.9678,43.9598,2016,1,8,2.1,8.4,20,48,58.58
16.0277,39.9502,2016,1,8,2.0,8.0,20,57,26.77
12.0127,36.5988,2016,1,8,3.8,10.0,21,28,36.42
13.1307,42.6195,2016,1,8,1.2,6.3,22,32,26.97
12.0953,43.5162,2016,1,8,1.1,8.5,23,37,21.21
13.316,42.0828,2016,1,9,1.1,8.1,1,20,40.62
12.7033,43.4407,2016,1,9,1.0,10.7,5,19,56.26
15.6293,40.5352,2016,1,9,1.4,26.0,5,21,27.76
11.9722,43.9672,2016,1,9,1.3,8.4,5,41,46.65
12.5937,43.445,2016,1,9,1.6,10.2,8,36,1.83
15.6168,40.5248,2016,1,9,3.1,16.4,10,28,56.76
16.4022,39.1043,2016,1,9,0.8,11.9,11,7,21.61
13.2117,42.5883,2016,1,9,1.0,10.7,13,26,28.21
12.9073,43.4092,2016,1,9,1.2,32.2,17,0,46.31
12.5213,43.3908,2016,1,9,0.8,6.1,17,7,49.23
12.7217,43.3747,2016,1,9,0.9,10.2,17,15,4.42
11.0417,43.197,2016,1,9,1.3,9.2,18,43,30.07
13.2433,42.9232,2016,1,9,1.3,8.4,19,44,9.06
14.554,37.2057,2016,1,9,2.0,24.2,20,22,40.48
13.0353,43.0882,2016,1,9,1.6,14.5,22,32,31.35
13.0238,43.0905,2016,1,9,0.8,12.9,22,38,15.42
15.2218,37.3012,2016,1,9,1.9,23.5,23,30,23.21
15.2058,37.3097,2016,1,9,1.6,24.1,23,30,58.82
12.7038,43.4387,2016,1,9,1.2,10.9,23,38,22.45
15.2122,37.3027,2016,1,9,0.9,23.0,23,45,24.23
15.2168,37.3043,2016,1,9,1.9,22.5,23,45,25.95
12.3317,43.4583,2016,1,9,0.8,10.9,23,58,58.64
13.4252,42.379,2016,1,10,1.5,18.5,0,30,24.8
15.9048,39.7113,2016,1,10,1.8,9.6,0,58,53.21
6.9747,45.7023,2016,1,10,1.6,10.6,2,27,52.76
13.2327,42.9237,2016,1,10,1.1,12.4,2,38,48.88
14.6122,41.5247,2016,1,10,1.9,10.3,3,42,50.27
13.0128,42.9337,2016,1,10,1.7,10.2,4,30,22.49
11.9592,43.9632,2016,1,10,2.0,8.6,5,24,46.49
13.2237,42.5503,2016,1,10,1.7,11.0,6,3,39.26
11.8895,36.4592,2016,1,10,3.6,34.9,7,33,25.52
8.1553,46.2853,2016,1,10,1.1,7.8,7,35,54.9
11.8043,36.4743,2016,1,10,3.8,38.2,7,43,38.7
11.9465,36.4532,2016,1,10,3.5,79.4,12,14,46.6
14.5913,41.5153,2016,1,10,1.9,9.5,12,19,51.96
13.369,42.3958,2016,1,10,1.7,10.3,13,28,51.51
12.0347,36.4075,2016,1,10,3.5,50.0,14,11,11.17
13.9943,42.1902,2016,1,10,2.1,17.7,18,50,0.39
14.9118,38.2102,2016,1,10,2.9,132.4,19,9,33.02
15.4825,38.3388,2016,1,10,2.5,129.0,23,49,52.15
13.5962,41.7345,2016,1,10,1.6,8.8,23,53,8.83
16.0712,37.801,2016,1,11,2.3,22.7,1,7,40.72
11.9697,43.9635,2016,1,11,1.6,8.2,2,1,19.31
13.4695,43.7183,2016,1,11,2.1,10.4,2,2,16.11
12.7618,43.3887,2016,1,11,0.8,10.1,2,59,27.89
13.2573,42.912,2016,1,11,1.8,8.2,4,26,38.57
13.2767,42.9122,2016,1,11,2.1,9.2,5,34,31.45
14.8057,38.4655,2016,1,11,2.2,18.6,6,15,11.88
12.8297,43.1995,2016,1,11,1.3,18.7,8,38,26.44
13.2037,42.4702,2016,1,11,1.6,12.4,10,7,55.46
13.1975,42.4782,2016,1,11,1.8,11.9,10,37,43.16
12.8425,43.2105,2016,1,11,1.7,11.0,14,12,1.98
13.0017,42.8535,2016,1,11,1.6,10.0,17,25,36.14
13.246,42.9142,2016,1,11,2.1,8.8,18,57,50.78
12.7953,42.7422,2016,1,11,1.7,9.6,21,15,14.67
12.7913,42.7333,2016,1,11,2.0,9.6,21,18,33.39
12.7935,42.7395,2016,1,11,1.9,9.1,21,19,15.65
12.795,42.7415,2016,1,11,1.6,8.8,21,23,46.39
11.6652,43.9092,2016,1,11,2.6,8.6,21,38,27.39
10.9133,44.173,2016,1,11,1.7,21.1,21,56,48.39
13.2617,42.5928,2016,1,11,1.3,10.4,23,28,19.22
13.6753,46.3515,2016,1,12,1.7,5.7,3,10,9.4
12.5498,43.3407,2016,1,12,1.7,8.5,4,19,51.58
12.9857,45.8613,2016,1,12,2.0,6.7,5,9,56.91
16.443,37.7173,2016,1,12,2.5,28.6,5,24,28.34
13.2688,42.5927,2016,1,12,1.6,10.7,6,5,8.88
11.9767,43.9642,2016,1,12,2.4,8.2,10,36,59.11
13.1923,42.4682,2016,1,12,2.0,10.1,11,0,15.99
12.6558,43.1883,2016,1,12,2.1,8.5,13,6,35.81
11.8908,44.004,2016,1,12,2.3,25.2,13,38,37.54
15.593,40.2238,2016,1,12,1.1,10.9,16,56,15.41
16.2253,38.4228,2016,1,12,2.2,7.2,20,37,14.78
12.6565,43.1828,2016,1,12,1.1,10.3,22,25,39.17
10.9872,45.8577,2016,1,12,1.6,6.6,22,36,59.75
15.0655,38.0513,2016,1,13,1.3,7.7,2,56,37.34
12.6727,43.4828,2016,1,13,1.1,12.8,4,17,10.28
12.9912,43.0123,2016,1,13,1.2,9.2,4,42,36.81
11.9607,43.968,2016,1,13,1.4,8.8,5,27,33.33
12.9708,42.2492,2016,1,13,1.5,19.4,7,42,18.74
12.3993,43.5183,2016,1,13,0.7,6.4,8,2,10.58
14.6043,41.5242,2016,1,13,2.1,10.5,9,10,43.94
14.6102,41.5337,2016,1,13,1.9,10.3,10,30,58.97
13.2678,43.3507,2016,1,13,1.8,8.1,11,35,39.48
11.9662,43.9607,2016,1,13,2.4,8.0,11,42,42.51
11.9432,43.964,2016,1,13,1.8,9.1,11,50,26.59
12.5753,42.906,2016,1,13,1.6,9.2,13,14,2.74
14.6108,41.5303,2016,1,13,2.1,10.0,13,33,6.89
14.6095,41.5248,2016,1,13,1.7,10.2,14,18,5.87
13.2433,43.3598,2016,1,13,0.6,8.8,15,10,1.41
15.0992,41.1853,2016,1,13,2.0,16.6,16,42,15.98
14.8042,36.0077,2016,1,13,2.6,34.2,16,44,7.62
14.5862,41.517,2016,1,13,1.8,9.4,16,58,31.13
14.7908,36.0702,2016,1,13,4.2,15.2,17,1,29.18
14.6092,41.529,2016,1,13,2.1,9.8,17,16,25.9
14.6247,41.5202,2016,1,13,1.2,9.9,20,12,50.05
12.6348,43.4645,2016,1,13,1.2,12.3,20,15,23.0
13.2762,42.5827,2016,1,13,1.1,11.5,21,53,3.36
13.1708,42.5562,2016,1,13,0.8,8.2,22,0,3.67
12.4362,43.4117,2016,1,13,0.7,5.1,22,20,10.14
12.629,43.2608,2016,1,14,1.3,9.7,0,20,43.1
12.8073,43.3492,2016,1,14,1.2,10.7,3,10,28.08
12.8945,42.8625,2016,1,14,1.0,8.6,3,34,34.1
11.0288,43.1958,2016,1,14,2.8,9.1,3,41,4.04
12.9048,46.3748,2016,1,14,0.8,9.2,4,37,19.74
11.0385,43.2022,2016,1,14,1.5,8.5,4,45,58.67
12.8007,43.3548,2016,1,14,1.0,11.1,5,21,15.47
14.614,41.5262,2016,1,14,1.3,11.1,5,57,53.88
12.7958,43.3602,2016,1,14,1.0,10.6,6,43,18.71
12.5482,43.3398,2016,1,14,1.3,8.8,6,49,47.17
12.5478,43.3398,2016,1,14,1.4,9.2,6,56,14.64
12.7983,43.3553,2016,1,14,1.0,11.1,7,18,58.87
12.5513,43.3448,2016,1,14,0.8,6.0,9,23,32.67
12.5517,43.3412,2016,1,14,0.6,5.5,11,15,25.64
13.1837,42.7512,2016,1,14,0.9,11.2,12,17,18.19
